referrer,views_total,views_unique
Google,99,29
addaxdatascience.com,75,20
github.com,27,10
Bing,21,4
forum.addaxai.com,9,3
DuckDuckGo,9,2
mail.ru,5,3
linkedin.com,4,1
vk.com,3,1
ya.ru,2,2
