url_path,views_total,views_unique
/PetervanLunteren/AddaxAI/actions,154,4
/PetervanLunteren/AddaxAI,151,67
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/manual-install.md,52,31
/PetervanLunteren/AddaxAI/tree/env-download-runtime/.github/workflows,47,1
/PetervanLunteren/AddaxAI/actions/workflows/build-windows-release.yml,45,1
/PetervanLunteren/AddaxAI/tree/main,41,19
/PetervanLunteren/AddaxAI/tree/env-download-runtime,38,2
/PetervanLunteren/AddaxAI/blob/env-download-runtime/.github/workflows/build-windows-release.yml,38,1
/PetervanLunteren/addaxai,36,1
/PetervanLunteren/AddaxAI/actions/workflows/build-macos-release.yml,36,1
