url_path,views_total,views_unique
/PetervanLunteren/AddaxAI,131,81
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/manual-install.md,67,47
/PetervanLunteren/AddaxAI/releases,24,14
/PetervanLunteren/AddaxAI/issues/92,21,3
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/all-user-install.md,18,11
/PetervanLunteren/AddaxAI/tree/main,18,10
/PetervanLunteren/AddaxAI/tree/main/install_files,17,12
/PetervanLunteren/AddaxAI/issues,17,8
/PetervanLunteren/AddaxAI/blob/main/markdown/quick-test.md,16,7
/PetervanLunteren/AddaxAI/blob/main/model_info/model_info_v5.json,15,7
