url_path,views_total,views_unique
/PetervanLunteren/AddaxAI,99,66
/PetervanLunteren/AddaxAI/tree/main,42,13
/PetervanLunteren/AddaxAI/actions,42,3
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/manual-install.md,31,25
/PetervanLunteren/AddaxAI/actions/workflows/build-macos-release.yml,30,1
/PetervanLunteren/AddaxAI/issues/80,30,1
/PetervanLunteren/AddaxAI/issues/92,30,1
/PetervanLunteren/addaxai,27,1
/PetervanLunteren/AddaxAI/blob/main/AddaxAI_GUI.py,25,9
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/all-user-install.md,24,11
