referrer,views_total,views_unique
Google,138,51
github.com,120,21
addaxdatascience.com,41,15
Bing,23,5
chatgpt.com,16,3
Yahoo,6,2
perplexity.ai,3,1
statics.teams.cdn.office.net,2,2
healthycountryai.org,2,1
search.brave.com,2,1
