referrer,views_total,views_unique
addaxdatascience.com,70,14
Google,60,26
github.com,60,8
copilot.microsoft.com,42,1
Bing,29,12
forum.addaxai.com,21,10
wildlabs.net,6,3
search.brave.com,6,1
yandex.com.tr,6,1
DuckDuckGo,5,2
