referrer,views_total,views_unique
Google,44,19
github.com,23,9
addaxdatascience.com,11,7
statics.teams.cdn.office.net,11,2
wildlabs.net,8,2
forum.addaxai.com,7,6
mail.ru,3,2
claude.ai,2,1
ya.ru,1,1
