referrer,views_total,views_unique
Google,147,39
github.com,67,8
addaxdatascience.com,38,12
DuckDuckGo,16,2
forum.addaxai.com,13,6
Bing,6,6
Baidu,2,2
zenodo.org,2,2
chatgpt.com,2,1
slunecnice.cz,2,1
