url_path,views_total,views_unique
/PetervanLunteren/AddaxAI,113,68
/PetervanLunteren/AddaxAI/commits/main,42,1
/PetervanLunteren/AddaxAI/issues/80,29,2
/PetervanLunteren/AddaxAI/tree/main,27,15
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/manual-install.md,27,12
/PetervanLunteren/AddaxAI/issues/83,22,10
/PetervanLunteren/AddaxAI/issues,20,12
/PetervanLunteren/AddaxAI/tree/main/model_info,18,8
/PetervanLunteren/AddaxAI/blob/main/AddaxAI_GUI.py,14,8
/PetervanLunteren/AddaxAI/blob/main/README.md,13,13
