referrer,views_total,views_unique
github.com,93,14
Google,85,27
addaxdatascience.com,30,13
Bing,18,9
perplexity.ai,5,1
forum.addaxai.com,3,3
wildlabs.net,3,2
Baidu,1,1
linkedin.com,1,1
wadas.it,1,1
