referrer,views_total,views_unique
Google,80,35
github.com,80,22
addaxdatascience.com,54,23
DuckDuckGo,15,3
yandex.ru,12,3
theoj.org,7,1
Bing,5,5
pub.towardsai.net,3,3
wildlabs.net,3,2
partage.mnhn.fr,2,1
