referrer,views_total,views_unique
github.com,107,13
Google,82,30
addaxdatascience.com,50,20
Bing,24,11
forum.addaxai.com,7,2
wildlabs.net,3,2
chatgpt.com,2,2
yandex.ru,2,2
wadas.it,1,1
