url_path,views_total,views_unique
/PetervanLunteren/AddaxAI,185,101
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/manual-install.md,70,39
/PetervanLunteren/AddaxAI/releases,36,15
/PetervanLunteren/AddaxAI/issues,29,18
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/all-user-install.md,27,14
/PetervanLunteren/AddaxAI/tree/main,20,12
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/disable-anti-virus.md,16,12
/PetervanLunteren/AddaxAI/tree/main/install_files/windows,16,8
/PetervanLunteren/AddaxAI/blob/main/markdown/quick-test.md,10,4
/PetervanLunteren/AddaxAI/actions,10,3
