url_path,views_total,views_unique
/PetervanLunteren/AddaxAI,99,61
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/manual-install.md,52,39
/PetervanLunteren/AddaxAI/actions,20,3
/PetervanLunteren/addaxai,19,1
/PetervanLunteren/AddaxAI/blob/main/AddaxAI_GUI.py,16,7
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/all-user-install.md,14,9
/PetervanLunteren/AddaxAI/tree/main/install_files,14,9
/PetervanLunteren/AddaxAI/issues,13,10
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/disable-anti-virus.md,11,10
/PetervanLunteren/AddaxAI/tree/main,11,4
