url_path,views_total,views_unique
/PetervanLunteren/AddaxAI,84,59
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/manual-install.md,32,24
/PetervanLunteren/addaxai,31,3
/PetervanLunteren/AddaxAI/issues/92,22,6
/PetervanLunteren/AddaxAI/blob/main/AddaxAI_GUI.py,18,12
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/disable-anti-virus.md,14,12
/PetervanLunteren/AddaxAI/tree/main/model_info,12,8
/PetervanLunteren/AddaxAI/issues,12,5
/PetervanLunteren/AddaxAI/tree/main,11,6
/PetervanLunteren/AddaxAI/blob/main/model_info/model_info_v5.json,10,4
