referrer,views_total,views_unique
Google,72,22
addaxdatascience.com,35,15
github.com,22,11
forum.addaxai.com,13,7
Bing,13,6
statics.teams.cdn.office.net,8,3
pub.towardsai.net,6,2
cn.bing.com,6,1
ya.ru,4,2
chatgpt.com,3,3
