url_path,views_total,views_unique
/PetervanLunteren/AddaxAI,154,97
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/manual-install.md,71,43
/PetervanLunteren/AddaxAI/issues,29,19
/PetervanLunteren/AddaxAI/releases,25,13
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/all-user-install.md,21,14
/PetervanLunteren/AddaxAI/tree/main/install_files/windows,21,9
/PetervanLunteren/AddaxAI/tree/main,20,12
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/disable-anti-virus.md,19,16
/PetervanLunteren/AddaxAI/blob/main/install_files/macos/grant-access.md,12,11
/PetervanLunteren/AddaxAI/tree/main/install_files,11,9
