url_path,views_total,views_unique
/PetervanLunteren/AddaxAI,136,55
/PetervanLunteren/AddaxAI/actions,93,3
/PetervanLunteren/AddaxAI/tree/main,50,11
/PetervanLunteren/AddaxAI/blob/main/.github/workflows/build-macos-release.yml,42,4
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/manual-install.md,31,19
/PetervanLunteren/AddaxAI/tree/env-download-runtime,30,2
/PetervanLunteren/AddaxAI/blob/main/AddaxAI_GUI.py,27,6
/PetervanLunteren/AddaxAI/blob/main/.github/workflows/build-windows-release.yml,27,3
/PetervanLunteren/AddaxAI/releases,23,13
/PetervanLunteren/AddaxAI/tree/main/.github/workflows,23,4
