referrer,views_total,views_unique
Google,110,40
github.com,60,16
addaxdatascience.com,43,11
Bing,31,6
statics.teams.cdn.office.net,8,2
wildlabs.net,8,2
towardsai.net,6,1
forum.addaxai.com,5,4
search.brave.com,5,1
opensustain.tech,4,1
