referrer,views_total,views_unique
Google,237,48
addaxdatascience.com,107,27
github.com,57,24
gemini.google.com,34,4
support.google.com,18,9
yandex.ru,14,1
chatgpt.com,7,2
wildlabs.net,6,6
towardsai.net,6,1
Bing,2,2
