url_path,views_total,views_unique
/PetervanLunteren/AddaxAI,110,72
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/manual-install.md,54,34
/PetervanLunteren/addaxai,41,1
/PetervanLunteren/AddaxAI/tree/main,31,12
/PetervanLunteren/AddaxAI/tree/main/model_info,30,7
/PetervanLunteren/AddaxAI/blob/main/AddaxAI_GUI.py,26,11
/PetervanLunteren/AddaxAI/actions,24,3
/PetervanLunteren/AddaxAI/tree/main/classification_utils,19,7
/PetervanLunteren/AddaxAI/issues,17,14
/PetervanLunteren/AddaxAI/blob/main/model_info/model_info_v5.json,17,3
