url_path,views_total,views_unique
/PetervanLunteren/AddaxAI,118,71
/PetervanLunteren/AddaxAI/issues/80,33,4
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/manual-install.md,31,21
/PetervanLunteren/AddaxAI/tree/main,25,17
/PetervanLunteren/AddaxAI/issues,25,14
/PetervanLunteren/addaxai,23,2
/PetervanLunteren/AddaxAI/issues/56,17,15
/PetervanLunteren/AddaxAI/blob/main/AddaxAI_GUI.py,16,12
/PetervanLunteren/AddaxAI/tree/main/classification_utils,16,9
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/all-user-install.md,14,11
