url_path,views_total,views_unique
/PetervanLunteren/AddaxAI,137,86
/PetervanLunteren/AddaxAI/tree/main,40,29
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/manual-install.md,36,29
/PetervanLunteren/AddaxAI/issues/80,32,4
/PetervanLunteren/addaxai,27,5
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/all-user-install.md,25,15
/PetervanLunteren/AddaxAI/issues,22,13
/PetervanLunteren/AddaxAI/blob/main/AddaxAI_GUI.py,19,14
/PetervanLunteren/AddaxAI/releases,19,13
/PetervanLunteren/AddaxAI/tree/main/classification_utils,19,9
