time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-08-11 00:00:00+00:00,9.0,4.0,52,12
2025-08-12 00:00:00+00:00,9.0,8.0,30,17
2025-08-13 00:00:00+00:00,8.0,8.0,39,13
2025-08-14 00:00:00+00:00,2.0,2.0,39,19
2025-08-15 00:00:00+00:00,7.0,6.0,46,15
2025-08-16 00:00:00+00:00,7.0,7.0,15,6
2025-08-17 00:00:00+00:00,7.0,7.0,24,11
2025-08-18 00:00:00+00:00,3.0,3.0,38,19
2025-08-19 00:00:00+00:00,7.0,6.0,13,9
2025-08-20 00:00:00+00:00,4.0,4.0,11,8
2025-08-21 00:00:00+00:00,6.0,6.0,24,9
2025-08-22 00:00:00+00:00,4.0,4.0,52,19
2025-08-23 00:00:00+00:00,3.0,3.0,33,9
2025-08-24 00:00:00+00:00,,,19,6
