referrer,views_total,views_unique
Google,79,27
addaxdatascience.com,57,14
github.com,27,14
Bing,14,6
forum.addaxai.com,11,6
wildlabs.net,8,1
cn.bing.com,6,1
pub.towardsai.net,5,1
ya.ru,4,2
chatgpt.com,3,3
