referrer,views_total,views_unique
Google,70,28
addaxdatascience.com,59,19
github.com,59,8
Bing,18,6
ecosia.org,4,1
linkedin.com,4,1
mail.ru,3,1
chatgpt.com,2,2
forum.addaxai.com,2,2
m365.cloud.microsoft,2,1
