referrer,views_total,views_unique
addaxdatascience.com,118,17
Google,66,25
github.com,42,19
ukc-excel.officeapps.live.com,27,2
yandex.ru,7,1
wildlabs.net,6,5
statics.teams.cdn.office.net,2,2
mail.google.com,2,1
joss.theoj.org,1,1
Bing,1,1
