url_path,views_total,views_unique
/PetervanLunteren/AddaxAI,125,74
/PetervanLunteren/AddaxAI/issues/80,31,4
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/manual-install.md,30,23
/PetervanLunteren/AddaxAI/tree/main,29,20
/PetervanLunteren/addaxai,24,3
/PetervanLunteren/AddaxAI/issues,22,11
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/all-user-install.md,21,13
/PetervanLunteren/AddaxAI/issues/56,19,18
/PetervanLunteren/AddaxAI/tree/main/classification_utils,18,10
/PetervanLunteren/AddaxAI/blob/main/AddaxAI_GUI.py,16,13
