referrer,views_total,views_unique
Google,82,28
github.com,51,18
addaxdatascience.com,43,13
forum.addaxai.com,40,9
DuckDuckGo,37,3
yandex.ru,29,3
Bing,15,6
towardsai.net,10,1
softpedia.com,5,3
chatgpt.com,4,3
