referrer,views_total,views_unique
Google,71,29
github.com,63,9
addaxdatascience.com,51,17
Bing,24,8
slunecnice.cz,4,2
linkedin.com,4,1
ecosia.org,4,1
mail.ru,3,1
chatgpt.com,2,2
forum.addaxai.com,2,2
