referrer,views_total,views_unique
github.com,143,26
Google,84,37
addaxdatascience.com,49,21
Bing,16,9
yandex.ru,15,4
web.telegram.org,11,2
theoj.org,7,1
mail.google.com,5,1
wildlabs.net,4,3
towardsai.net,4,1
